raw_url,reason,source_legacy_product_id,source_file
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2430.pdf?v=1691094996,external_domain:cdn.shopify.com,974427,output_974427.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2440.pdf?v=1691094996,external_domain:cdn.shopify.com,974429,output_974429.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/24SB.pdf?v=1691095268,external_domain:cdn.shopify.com,204772,output_204772.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/24SBM.pdf?v=1691095269,external_domain:cdn.shopify.com,940644,output_940644.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/2500.pdf?v=1691094996,external_domain:cdn.shopify.com,974437,output_974437.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-LG.jpg?v=1711365509,external_domain:cdn.shopify.com,613605,output_613605.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-LG1.jpg?v=1711365512,external_domain:cdn.shopify.com,613668,output_613668.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-LG11.jpg?v=1711365237,external_domain:cdn.shopify.com,277956,output_277956.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-LG2.jpg?v=1711366497,external_domain:cdn.shopify.com,1066313,output_1066313.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-SM.jpg?v=1774583901,external_domain:cdn.shopify.com,613605,output_613605.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-SM1.jpg?v=1774583904,external_domain:cdn.shopify.com,613668,output_613668.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/251-LH-SM11.jpg?v=1774583907,external_domain:cdn.shopify.com,277956,output_277956.json
